0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.222E-002,0
6.444E-002,0
6.444E-002,0
9.666E-002,0
0.12888,0
0.1611,0
0.19332,0
0.19332,0
0.22554,0
0.25776,0
0.28998,0
0.3222,0
0.35442,0
0.35442,0
0.41886,0
0.41886,0
0.45108,0
0.4833,0
0.51552,0
0.54774,0
0.54774,0
0.57996,0
0.61218,0
0.6444,0
0.67662,0
0.70884,0
0.70884,0
0.74106,0
0.8055,0
0.8055,0
0.83772,0
0.86994,0
0.90216,0
0.93438,0
0.9666,0
0.9666,0
0.99882,0
1.03104,0
1.06326,0
1.09548,0
1.1277,0
1.1277,0
1.19214,0
1.19214,0
1.22436,0
1.25658,0
1.2888,0
1.32102,0
1.35324,0
1.35324,0
1.41768,0
1.41768,0
1.4499,0
1.48212,0
1.51434,0
1.54656,0
1.57878,0
1.611,0
1.611,0
1.64322,0
1.67544,0
1.70766,0
1.73988,0
1.7721,0
1.80432,0
1.83654,0
1.83654,0
1.90098,0
1.90098,0
1.9332,0
1.96542,0
1.99764,0
2.02986,0
2.06208,0
2.0943,0
2.0943,0
2.12652,0
2.15874,0
2.19096,0
2.22318,0
2.2554,0
2.28762,0
2.31984,0
2.35206,0
2.38428,0
2.38428,0
2.4165,0
2.44872,0
2.48094,0
2.51316,0
2.54538,0
2.5776,0
2.60982,0
2.64204,0
2.64204,0
2.70648,0
2.70648,0
2.7387,0
2.77092,0
2.80314,0
2.83536,0
2.86758,0
2.8998,0
2.93202,0
2.96424,0
2.96424,0
2.99646,0
3.02868,0
3.0609,0
3.09312,0
3.12534,0
3.15756,0
3.18978,0
3.25422,0
3.25422,0
3.28644,0
3.31866,0
3.35088,0
3.3831,0
3.41532,0
3.44754,0
3.47976,0
3.51198,0
3.5442,0
3.57642,0
3.60864,0
3.60864,0
3.64086,0
3.67308,0
3.7053,0
3.73752,0
3.76974,0
3.80196,0
3.83418,0
3.8664,0
3.89862,0
3.93084,0
3.93084,0
3.96306,0
3.99528,0
4.0275,0
4.05972,0
4.09194,0
4.12416,0
4.15638,0
4.1886,0
4.22082,0
4.25304,0
4.25304,0
4.28526,0
4.31748,0
4.3497,0
4.38192,0
4.41414,0
4.44636,0
4.47858,0
4.5108,0
4.54302,0
4.57524,0
4.60746,0
4.60746,0
4.63968,0
4.6719,0
4.70412,0
4.73634,0
4.76856,0
4.80078,0
4.833,0
4.86522,0
4.89744,0
4.92966,0
4.92966,0
4.96188,0
4.9941,0
5.02632,0
5.05854,0
5.09076,0
5.12298,0
5.1552,0
5.18742,0
5.21964,0
5.25186,0
5.25186,0
5.28408,1
5.3163,1
5.34852,1
5.38074,1
